OBJECTID,ID,VARIATION_NUMBER_CREATED_BY,VARIATION_YEAR,GAZETTAL_NUMBER,GAZETTAL_DATE,DESCRIPTION,LAND_USE_ZONE_CODE_ID,LAND_USE_POLICY_DESC,CURRENT_LIFECYCLE_STAGE,DEGAZETTAL_NUMBER,DIVISION_SHORT,DIVISION_CODE,DIVISION_NAME,DISTRICT_SHORT,DISTRICT_CODE,DISTRICT_NAME,Shape__Area,Shape__Length
2566,2739,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CHIS,609,CHISHOLM,TUGG,6,TUGGERANONG,10788.8825683594,602.720044191071
2567,2742,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,1731.2099609375,162.514554747623
2568,2743,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,3015.20263671875,194.713525395272
2569,2864,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,HALL,901,HALL,HALL,9,HALL,93953.4697265625,1485.95460275443
2570,2865,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,SPEN,576,SPENCE,BELC,5,BELCONNEN,5206.50048828125,340.938549167522
2571,2866,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,GIRA,552,GIRALANG,BELC,5,BELCONNEN,2347.04125976563,187.713326125605
2572,2867,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,DUNL,578,DUNLOP,BELC,5,BELCONNEN,12709.8811035156,614.400762820243
2573,2868,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,DUNL,578,DUNLOP,BELC,5,BELCONNEN,31199.3666992188,1867.66233425725
2574,2851,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,EVAT,574,EVATT,BELC,5,BELCONNEN,8047.59521484375,668.361791697357
2575,2852,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,EVAT,574,EVATT,BELC,5,BELCONNEN,4322.0888671875,371.210756421574
2576,2886,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,1243.6474609375,190.57145925075
2577,2887,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,2185.84716796875,194.10775793933
